date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,total_goals,goal_diff,result,is_world_cup
1994-06-23,South Korea,Bolivia,0.0,0.0,FIFA World Cup,Foxborough,United States,True,0.0,0.0,D,True
1994-06-24,Brazil,Cameroon,3.0,0.0,FIFA World Cup,Palo Alto,United States,True,3.0,3.0,H,True
1994-06-24,Mexico,Republic of Ireland,2.0,1.0,FIFA World Cup,Orlando,United States,True,3.0,1.0,H,True
1994-06-24,Sweden,Russia,3.0,1.0,FIFA World Cup,Pontiac,United States,True,4.0,2.0,H,True
1994-06-25,Argentina,Nigeria,2.0,1.0,FIFA World Cup,Foxborough,United States,True,3.0,1.0,H,True
1994-06-25,Belgium,Netherlands,1.0,0.0,FIFA World Cup,Orlando,United States,True,1.0,1.0,H,True
1994-06-25,Saudi Arabia,Morocco,2.0,1.0,FIFA World Cup,East Rutherford,United States,True,3.0,1.0,H,True
1994-06-26,Bulgaria,Greece,4.0,0.0,FIFA World Cup,Chicago,United States,True,4.0,4.0,H,True
1994-06-26,Switzerland,Colombia,0.0,2.0,FIFA World Cup,Palo Alto,United States,True,2.0,-2.0,A,True
1994-06-26,United States,Romania,0.0,1.0,FIFA World Cup,Pasadena,United States,False,1.0,-1.0,A,True
1994-06-27,Bolivia,Spain,1.0,3.0,FIFA World Cup,Chicago,United States,True,4.0,-2.0,A,True
1994-06-27,Germany,South Korea,3.0,2.0,FIFA World Cup,Dallas,United States,True,5.0,1.0,H,True
1994-06-28,Brazil,Sweden,1.0,1.0,FIFA World Cup,Pontiac,United States,True,2.0,0.0,D,True
1994-06-28,Republic of Ireland,Norway,0.0,0.0,FIFA World Cup,East Rutherford,United States,True,0.0,0.0,D,True
1994-06-28,Italy,Mexico,1.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,2.0,0.0,D,True
1994-06-28,Russia,Cameroon,6.0,1.0,FIFA World Cup,Palo Alto,United States,True,7.0,5.0,H,True
1994-06-29,Belgium,Saudi Arabia,0.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,1.0,-1.0,A,True
1994-06-29,Morocco,Netherlands,1.0,2.0,FIFA World Cup,Orlando,United States,True,3.0,-1.0,A,True
1994-06-30,Argentina,Bulgaria,0.0,2.0,FIFA World Cup,Dallas,United States,True,2.0,-2.0,A,True
1994-06-30,Greece,Nigeria,0.0,2.0,FIFA World Cup,Foxborough,United States,True,2.0,-2.0,A,True
1994-07-02,Germany,Belgium,3.0,2.0,FIFA World Cup,Chicago,United States,True,5.0,1.0,H,True
1994-07-02,Spain,Switzerland,3.0,0.0,FIFA World Cup,"Washington, D.C.",United States,True,3.0,3.0,H,True
1994-07-03,Romania,Argentina,3.0,2.0,FIFA World Cup,Pasadena,United States,True,5.0,1.0,H,True
1994-07-03,Saudi Arabia,Sweden,1.0,3.0,FIFA World Cup,Dallas,United States,True,4.0,-2.0,A,True
1994-07-04,Netherlands,Republic of Ireland,2.0,0.0,FIFA World Cup,Orlando,United States,True,2.0,2.0,H,True
1994-07-04,United States,Brazil,0.0,1.0,FIFA World Cup,Palo Alto,United States,False,1.0,-1.0,A,True
1994-07-05,Mexico,Bulgaria,1.0,1.0,FIFA World Cup,East Rutherford,United States,True,2.0,0.0,D,True
1994-07-05,Nigeria,Italy,1.0,2.0,FIFA World Cup,Foxborough,United States,True,3.0,-1.0,A,True
1994-07-09,Italy,Spain,2.0,1.0,FIFA World Cup,Foxborough,United States,True,3.0,1.0,H,True
1994-07-09,Netherlands,Brazil,2.0,3.0,FIFA World Cup,Dallas,United States,True,5.0,-1.0,A,True
1994-07-10,Bulgaria,Germany,2.0,1.0,FIFA World Cup,East Rutherford,United States,True,3.0,1.0,H,True
1994-07-10,Romania,Sweden,2.0,2.0,FIFA World Cup,Palo Alto,United States,True,4.0,0.0,D,True
1994-07-13,Bulgaria,Italy,1.0,2.0,FIFA World Cup,East Rutherford,United States,True,3.0,-1.0,A,True
1994-07-13,Sweden,Brazil,0.0,1.0,FIFA World Cup,Pasadena,United States,True,1.0,-1.0,A,True
1994-07-16,Sweden,Bulgaria,4.0,0.0,FIFA World Cup,Pasadena,United States,True,4.0,4.0,H,True
1994-07-17,Brazil,Italy,0.0,0.0,FIFA World Cup,Pasadena,United States,True,0.0,0.0,D,True
1998-06-10,Brazil,Scotland,2.0,1.0,FIFA World Cup,Saint-Denis,France,True,3.0,1.0,H,True
1998-06-10,Morocco,Norway,2.0,2.0,FIFA World Cup,Montpellier,France,True,4.0,0.0,D,True
1998-06-11,Cameroon,Austria,1.0,1.0,FIFA World Cup,Toulouse,France,True,2.0,0.0,D,True
1998-06-11,Italy,Chile,2.0,2.0,FIFA World Cup,Bordeaux,France,True,4.0,0.0,D,True
1998-06-12,France,South Africa,3.0,0.0,FIFA World Cup,Marseille,France,False,3.0,3.0,H,True
1998-06-12,Paraguay,Bulgaria,0.0,0.0,FIFA World Cup,Montpellier,France,True,0.0,0.0,D,True
1998-06-12,Saudi Arabia,Denmark,0.0,1.0,FIFA World Cup,Lens,France,True,1.0,-1.0,A,True
1998-06-13,South Korea,Mexico,1.0,3.0,FIFA World Cup,Lyon,France,True,4.0,-2.0,A,True
1998-06-13,Netherlands,Belgium,0.0,0.0,FIFA World Cup,Saint-Denis,France,True,0.0,0.0,D,True
1998-06-13,Spain,Nigeria,2.0,3.0,FIFA World Cup,Nantes,France,True,5.0,-1.0,A,True
1998-06-14,Argentina,Japan,1.0,0.0,FIFA World Cup,Toulouse,France,True,1.0,1.0,H,True
1998-06-14,Jamaica,Croatia,1.0,3.0,FIFA World Cup,Lens,France,True,4.0,-2.0,A,True
1998-06-14,Serbia,Iran,1.0,0.0,FIFA World Cup,Saint-Étienne,France,True,1.0,1.0,H,True
1998-06-15,England,Tunisia,2.0,0.0,FIFA World Cup,Marseille,France,True,2.0,2.0,H,True
1998-06-15,Germany,United States,2.0,0.0,FIFA World Cup,Paris,France,True,2.0,2.0,H,True
1998-06-15,Romania,Colombia,1.0,0.0,FIFA World Cup,Lyon,France,True,1.0,1.0,H,True
1998-06-16,Brazil,Morocco,3.0,0.0,FIFA World Cup,Nantes,France,True,3.0,3.0,H,True
1998-06-16,Scotland,Norway,1.0,1.0,FIFA World Cup,Bordeaux,France,True,2.0,0.0,D,True
1998-06-17,Chile,Austria,1.0,1.0,FIFA World Cup,Saint-Étienne,France,True,2.0,0.0,D,True
1998-06-17,Italy,Cameroon,3.0,0.0,FIFA World Cup,Montpellier,France,True,3.0,3.0,H,True
1998-06-18,France,Saudi Arabia,4.0,0.0,FIFA World Cup,Saint-Denis,France,False,4.0,4.0,H,True
1998-06-18,South Africa,Denmark,1.0,1.0,FIFA World Cup,Toulouse,France,True,2.0,0.0,D,True
1998-06-19,Nigeria,Bulgaria,1.0,0.0,FIFA World Cup,Paris,France,True,1.0,1.0,H,True
1998-06-19,Spain,Paraguay,0.0,0.0,FIFA World Cup,Saint-Étienne,France,True,0.0,0.0,D,True
1998-06-20,Belgium,Mexico,2.0,2.0,FIFA World Cup,Bordeaux,France,True,4.0,0.0,D,True
1998-06-20,Japan,Croatia,0.0,1.0,FIFA World Cup,Nantes,France,True,1.0,-1.0,A,True
1998-06-20,Netherlands,South Korea,5.0,0.0,FIFA World Cup,Marseille,France,True,5.0,5.0,H,True
1998-06-21,Argentina,Jamaica,5.0,0.0,FIFA World Cup,Paris,France,True,5.0,5.0,H,True
1998-06-21,Germany,Serbia,2.0,2.0,FIFA World Cup,Lens,France,True,4.0,0.0,D,True
1998-06-21,United States,Iran,1.0,2.0,FIFA World Cup,Lyon,France,True,3.0,-1.0,A,True
1998-06-22,Colombia,Tunisia,1.0,0.0,FIFA World Cup,Montpellier,France,True,1.0,1.0,H,True
1998-06-22,Romania,England,2.0,1.0,FIFA World Cup,Toulouse,France,True,3.0,1.0,H,True
1998-06-23,Brazil,Norway,1.0,2.0,FIFA World Cup,Marseille,France,True,3.0,-1.0,A,True
1998-06-23,Chile,Cameroon,1.0,1.0,FIFA World Cup,Nantes,France,True,2.0,0.0,D,True
1998-06-23,Italy,Austria,2.0,1.0,FIFA World Cup,Saint-Denis,France,True,3.0,1.0,H,True
1998-06-23,Scotland,Morocco,0.0,3.0,FIFA World Cup,Saint-Étienne,France,True,3.0,-3.0,A,True
1998-06-24,France,Denmark,2.0,1.0,FIFA World Cup,Lyon,France,False,3.0,1.0,H,True
1998-06-24,Nigeria,Paraguay,1.0,3.0,FIFA World Cup,Toulouse,France,True,4.0,-2.0,A,True
1998-06-24,South Africa,Saudi Arabia,2.0,2.0,FIFA World Cup,Bordeaux,France,True,4.0,0.0,D,True
1998-06-24,Spain,Bulgaria,6.0,1.0,FIFA World Cup,Lens,France,True,7.0,5.0,H,True
1998-06-25,Belgium,South Korea,1.0,1.0,FIFA World Cup,Paris,France,True,2.0,0.0,D,True
1998-06-25,Germany,Iran,2.0,0.0,FIFA World Cup,Montpellier,France,True,2.0,2.0,H,True
1998-06-25,Netherlands,Mexico,2.0,2.0,FIFA World Cup,Saint-Étienne,France,True,4.0,0.0,D,True
1998-06-25,United States,Serbia,0.0,1.0,FIFA World Cup,Nantes,France,True,1.0,-1.0,A,True
1998-06-26,Argentina,Croatia,1.0,0.0,FIFA World Cup,Bordeaux,France,True,1.0,1.0,H,True
1998-06-26,Colombia,England,0.0,2.0,FIFA World Cup,Lens,France,True,2.0,-2.0,A,True
1998-06-26,Japan,Jamaica,1.0,2.0,FIFA World Cup,Lyon,France,True,3.0,-1.0,A,True
1998-06-26,Romania,Tunisia,1.0,1.0,FIFA World Cup,Saint-Denis,France,True,2.0,0.0,D,True
1998-06-27,Brazil,Chile,4.0,1.0,FIFA World Cup,Paris,France,True,5.0,3.0,H,True
1998-06-27,Italy,Norway,1.0,0.0,FIFA World Cup,Marseille,France,True,1.0,1.0,H,True
1998-06-28,France,Paraguay,1.0,0.0,FIFA World Cup,Lens,France,False,1.0,1.0,H,True
1998-06-28,Nigeria,Denmark,1.0,4.0,FIFA World Cup,Saint-Denis,France,True,5.0,-3.0,A,True
1998-06-29,Germany,Mexico,2.0,1.0,FIFA World Cup,Montpellier,France,True,3.0,1.0,H,True
1998-06-29,Netherlands,Serbia,2.0,1.0,FIFA World Cup,Toulouse,France,True,3.0,1.0,H,True
1998-06-30,Argentina,England,2.0,2.0,FIFA World Cup,Saint-Étienne,France,True,4.0,0.0,D,True
1998-06-30,Romania,Croatia,0.0,1.0,FIFA World Cup,Bordeaux,France,True,1.0,-1.0,A,True
1998-07-03,Brazil,Denmark,3.0,2.0,FIFA World Cup,Nantes,France,True,5.0,1.0,H,True
1998-07-03,France,Italy,0.0,0.0,FIFA World Cup,Saint-Denis,France,False,0.0,0.0,D,True
1998-07-04,Germany,Croatia,0.0,3.0,FIFA World Cup,Lyon,France,True,3.0,-3.0,A,True
1998-07-04,Netherlands,Argentina,2.0,1.0,FIFA World Cup,Marseille,France,True,3.0,1.0,H,True
1998-07-07,Brazil,Netherlands,1.0,1.0,FIFA World Cup,Marseille,France,True,2.0,0.0,D,True
1998-07-08,France,Croatia,2.0,1.0,FIFA World Cup,Saint-Denis,France,False,3.0,1.0,H,True
1998-07-11,Netherlands,Croatia,1.0,2.0,FIFA World Cup,Paris,France,True,3.0,-1.0,A,True
1998-07-12,France,Brazil,3.0,0.0,FIFA World Cup,Saint-Denis,France,False,3.0,3.0,H,True
2002-05-31,France,Senegal,0.0,1.0,FIFA World Cup,Seoul,South Korea,True,1.0,-1.0,A,True
2002-06-01,Germany,Saudi Arabia,8.0,0.0,FIFA World Cup,Sapporo,Japan,True,8.0,8.0,H,True
2002-06-01,Republic of Ireland,Cameroon,1.0,1.0,FIFA World Cup,Niigata,Japan,True,2.0,0.0,D,True
2002-06-01,Uruguay,Denmark,1.0,2.0,FIFA World Cup,Ulsan,South Korea,True,3.0,-1.0,A,True
2002-06-02,Argentina,Nigeria,1.0,0.0,FIFA World Cup,Kashima,Japan,True,1.0,1.0,H,True
2002-06-02,England,Sweden,1.0,1.0,FIFA World Cup,Saitama,Japan,True,2.0,0.0,D,True
2002-06-02,Paraguay,South Africa,2.0,2.0,FIFA World Cup,Busan,South Korea,True,4.0,0.0,D,True
2002-06-02,Spain,Slovenia,3.0,1.0,FIFA World Cup,Gwangju,South Korea,True,4.0,2.0,H,True
2002-06-03,Brazil,Turkey,2.0,1.0,FIFA World Cup,Ulsan,South Korea,True,3.0,1.0,H,True
2002-06-03,Croatia,Mexico,0.0,1.0,FIFA World Cup,Niigata,Japan,True,1.0,-1.0,A,True
2002-06-03,Italy,Ecuador,2.0,0.0,FIFA World Cup,Sapporo,Japan,True,2.0,2.0,H,True
2002-06-04,China,Costa Rica,0.0,2.0,FIFA World Cup,Gwangju,South Korea,True,2.0,-2.0,A,True
2002-06-04,Japan,Belgium,2.0,2.0,FIFA World Cup,Saitama,Japan,False,4.0,0.0,D,True
2002-06-04,South Korea,Poland,2.0,0.0,FIFA World Cup,Busan,South Korea,False,2.0,2.0,H,True
2002-06-05,Germany,Republic of Ireland,1.0,1.0,FIFA World Cup,Kashima,Japan,True,2.0,0.0,D,True
2002-06-05,Russia,Tunisia,2.0,0.0,FIFA World Cup,Kobe,Japan,True,2.0,2.0,H,True
2002-06-05,United States,Portugal,3.0,2.0,FIFA World Cup,Suwon,South Korea,True,5.0,1.0,H,True
2002-06-06,Cameroon,Saudi Arabia,1.0,0.0,FIFA World Cup,Saitama,Japan,True,1.0,1.0,H,True
2002-06-06,Denmark,Senegal,1.0,1.0,FIFA World Cup,Daegu,South Korea,True,2.0,0.0,D,True
2002-06-06,France,Uruguay,0.0,0.0,FIFA World Cup,Busan,South Korea,True,0.0,0.0,D,True
2002-06-07,Argentina,England,0.0,1.0,FIFA World Cup,Sapporo,Japan,True,1.0,-1.0,A,True
2002-06-07,Spain,Paraguay,3.0,1.0,FIFA World Cup,Jeonju,South Korea,True,4.0,2.0,H,True
2002-06-07,Sweden,Nigeria,2.0,1.0,FIFA World Cup,Kobe,Japan,True,3.0,1.0,H,True
2002-06-08,Brazil,China,4.0,0.0,FIFA World Cup,Seogwipo,South Korea,True,4.0,4.0,H,True
2002-06-08,Italy,Croatia,1.0,2.0,FIFA World Cup,Kashima,Japan,True,3.0,-1.0,A,True
2002-06-08,South Africa,Slovenia,1.0,0.0,FIFA World Cup,Daegu,South Korea,True,1.0,1.0,H,True
2002-06-09,Costa Rica,Turkey,1.0,1.0,FIFA World Cup,Incheon,South Korea,True,2.0,0.0,D,True
2002-06-09,Japan,Russia,1.0,0.0,FIFA World Cup,Yokohama,Japan,False,1.0,1.0,H,True
2002-06-09,Mexico,Ecuador,2.0,1.0,FIFA World Cup,Rifu,Japan,True,3.0,1.0,H,True
2002-06-10,South Korea,United States,1.0,1.0,FIFA World Cup,Daegu,South Korea,False,2.0,0.0,D,True
2002-06-10,Portugal,Poland,4.0,0.0,FIFA World Cup,Jeonju,South Korea,True,4.0,4.0,H,True
2002-06-10,Tunisia,Belgium,1.0,1.0,FIFA World Cup,Ōita,Japan,True,2.0,0.0,D,True
2002-06-11,Cameroon,Germany,0.0,2.0,FIFA World Cup,Fukuroi,Japan,True,2.0,-2.0,A,True
2002-06-11,Denmark,France,2.0,0.0,FIFA World Cup,Incheon,South Korea,True,2.0,2.0,H,True
2002-06-11,Saudi Arabia,Republic of Ireland,0.0,3.0,FIFA World Cup,Yokohama,Japan,True,3.0,-3.0,A,True
2002-06-11,Senegal,Uruguay,3.0,3.0,FIFA World Cup,Suwon,South Korea,True,6.0,0.0,D,True
2002-06-12,Nigeria,England,0.0,0.0,FIFA World Cup,Osaka,Japan,True,0.0,0.0,D,True
2002-06-12,Slovenia,Paraguay,1.0,3.0,FIFA World Cup,Seogwipo,South Korea,True,4.0,-2.0,A,True
2002-06-12,South Africa,Spain,2.0,3.0,FIFA World Cup,Daejeon,South Korea,True,5.0,-1.0,A,True
2002-06-12,Sweden,Argentina,1.0,1.0,FIFA World Cup,Rifu,Japan,True,2.0,0.0,D,True
2002-06-13,Costa Rica,Brazil,2.0,5.0,FIFA World Cup,Suwon,South Korea,True,7.0,-3.0,A,True
2002-06-13,Ecuador,Croatia,1.0,0.0,FIFA World Cup,Yokohama,Japan,True,1.0,1.0,H,True
2002-06-13,Mexico,Italy,1.0,1.0,FIFA World Cup,Ōita,Japan,True,2.0,0.0,D,True
2002-06-13,Turkey,China,3.0,0.0,FIFA World Cup,Seoul,South Korea,True,3.0,3.0,H,True
2002-06-14,Belgium,Russia,3.0,2.0,FIFA World Cup,Fukuroi,Japan,True,5.0,1.0,H,True
2002-06-14,Japan,Tunisia,2.0,0.0,FIFA World Cup,Osaka,Japan,False,2.0,2.0,H,True
2002-06-14,South Korea,Portugal,1.0,0.0,FIFA World Cup,Incheon,South Korea,False,1.0,1.0,H,True
2002-06-14,Poland,United States,3.0,1.0,FIFA World Cup,Daejeon,South Korea,True,4.0,2.0,H,True
2002-06-15,Denmark,England,0.0,3.0,FIFA World Cup,Niigata,Japan,True,3.0,-3.0,A,True
2002-06-15,Germany,Paraguay,1.0,0.0,FIFA World Cup,Seogwipo,South Korea,True,1.0,1.0,H,True
2002-06-16,Spain,Republic of Ireland,1.0,1.0,FIFA World Cup,Suwon,South Korea,True,2.0,0.0,D,True
2002-06-16,Sweden,Senegal,1.0,2.0,FIFA World Cup,Ōita,Japan,True,3.0,-1.0,A,True
2002-06-17,Brazil,Belgium,2.0,0.0,FIFA World Cup,Kobe,Japan,True,2.0,2.0,H,True
2002-06-17,Mexico,United States,0.0,2.0,FIFA World Cup,Jeonju,South Korea,True,2.0,-2.0,A,True
2002-06-18,Japan,Turkey,0.0,1.0,FIFA World Cup,Rifu,Japan,False,1.0,-1.0,A,True
2002-06-18,South Korea,Italy,2.0,1.0,FIFA World Cup,Daejeon,South Korea,False,3.0,1.0,H,True
2002-06-21,England,Brazil,1.0,2.0,FIFA World Cup,Fukuroi,Japan,True,3.0,-1.0,A,True
2002-06-21,Germany,United States,1.0,0.0,FIFA World Cup,Ulsan,South Korea,True,1.0,1.0,H,True
2002-06-22,South Korea,Spain,0.0,0.0,FIFA World Cup,Gwangju,South Korea,False,0.0,0.0,D,True
2002-06-22,Senegal,Turkey,0.0,1.0,FIFA World Cup,Osaka,Japan,True,1.0,-1.0,A,True
2002-06-25,South Korea,Germany,0.0,1.0,FIFA World Cup,Seoul,South Korea,False,1.0,-1.0,A,True
2002-06-26,Brazil,Turkey,1.0,0.0,FIFA World Cup,Saitama,Japan,True,1.0,1.0,H,True
2002-06-29,South Korea,Turkey,2.0,3.0,FIFA World Cup,Daegu,South Korea,False,5.0,-1.0,A,True
2002-06-30,Germany,Brazil,0.0,2.0,FIFA World Cup,Yokohama,Japan,True,2.0,-2.0,A,True
2006-06-09,Germany,Costa Rica,4.0,2.0,FIFA World Cup,Munich,Germany,False,6.0,2.0,H,True
2006-06-09,Poland,Ecuador,0.0,2.0,FIFA World Cup,Gelsenkirchen,Germany,True,2.0,-2.0,A,True
2006-06-10,Argentina,Ivory Coast,2.0,1.0,FIFA World Cup,Hamburg,Germany,True,3.0,1.0,H,True
2006-06-10,England,Paraguay,1.0,0.0,FIFA World Cup,Frankfurt,Germany,True,1.0,1.0,H,True
2006-06-10,Trinidad and Tobago,Sweden,0.0,0.0,FIFA World Cup,Dortmund,Germany,True,0.0,0.0,D,True
2006-06-11,Angola,Portugal,0.0,1.0,FIFA World Cup,Cologne,Germany,True,1.0,-1.0,A,True
2006-06-11,Mexico,Iran,3.0,1.0,FIFA World Cup,Nuremberg,Germany,True,4.0,2.0,H,True
2006-06-11,Serbia,Netherlands,0.0,1.0,FIFA World Cup,Leipzig,Germany,True,1.0,-1.0,A,True
2006-06-12,Australia,Japan,3.0,1.0,FIFA World Cup,Kaiserslautern,Germany,True,4.0,2.0,H,True
2006-06-12,Italy,Ghana,2.0,0.0,FIFA World Cup,Hanover,Germany,True,2.0,2.0,H,True
2006-06-12,United States,Czech Republic,0.0,3.0,FIFA World Cup,Gelsenkirchen,Germany,True,3.0,-3.0,A,True
2006-06-13,Brazil,Croatia,1.0,0.0,FIFA World Cup,Berlin,Germany,True,1.0,1.0,H,True
2006-06-13,France,Switzerland,0.0,0.0,FIFA World Cup,Stuttgart,Germany,True,0.0,0.0,D,True
2006-06-13,South Korea,Togo,2.0,1.0,FIFA World Cup,Frankfurt,Germany,True,3.0,1.0,H,True
2006-06-14,Germany,Poland,1.0,0.0,FIFA World Cup,Dortmund,Germany,False,1.0,1.0,H,True
2006-06-14,Spain,Ukraine,4.0,0.0,FIFA World Cup,Leipzig,Germany,True,4.0,4.0,H,True
